;ID;RegioS;Perioden;TotaleOppervlakte_1;TotaalVerkeersterrein_2;Spoorterrein_3;Wegverkeersterrein_4;Vliegveld_5;TotaalBebouwdTerrein_6;Woonterrein_7;TerreinVoorDetailhandelEnHoreca_8;TerreinVoorOpenbareVoorzieningen_9;TerreinVoorSociaalCultureleVoorz_10;Bedrijventerrein_11;TotaalSemiBebouwdTerrein_12;Stortplaats_13;Wrakkenopslagplaats_14;Begraafplaats_15;Delfstofwinplaats_16;Bouwterrein_17;SemiVerhardOverigTerrein_18;TotaalRecreatieterrein_19;ParkEnPlantsoen_20;Sportterrein_21;Volkstuin_22;DagrecreatiefTerrein_23;VerblijfsrecreatiefTerrein_24;TotaalAgrarischTerrein_25;TerreinVoorGlastuinbouw_26;OverigAgrarischTerrein_27;TotaalBosEnOpenNatuurlijkTerrein_28;Bos_29;OpenDroogNatuurlijkTerrein_30;OpenNatNatuurlijkTerrein_31;TotaalBinnenwater_32;IJsselmeerMarkermeer_33;AfgeslotenZeearm_34;RijnEnMaas_35;Randmeer_36;Spaarbekken_37;RecreatiefBinnenwater_38;BinnenwaterVoorDelfstofwinning_39;VloeiEnOfSlibveld_40;OverigBinnenwater_41;TotaalBuitenwater_42;WaddenzeeEemsDollard_43;Oosterschelde_44;Westerschelde_45;Noordzee_46
908;908;Albrandswaard;2008;2375.0;93.0;0.0;93.0;0.0;447.0;295.0;6.0;16.0;48.0;82.0;170.0;0.0;0.0;5.0;0.0;162.0;4.0;120.0;13.0;74.0;3.0;30.0;0.0;1103.0;11.0;1092.0;254.0;239.0;0.0;15.0;188.0;;;129.0;;0.0;4.0;0.0;0.0;55.0;;;;;
909;909;Albrandswaard;2010;2375.0;92.0;0.0;92.0;0.0;456.0;300.0;13.0;11.0;48.0;83.0;127.0;0.0;0.0;8.0;0.0;117.0;1.0;149.0;27.0;90.0;2.0;30.0;0.0;1089.0;9.0;1080.0;268.0;250.0;0.0;18.0;195.0;;;129.0;;0.0;4.0;0.0;0.0;61.0;;;;;
910;910;Albrandswaard;2012;2376.0;85.0;0.0;85.0;0.0;481.0;322.0;10.0;17.0;49.0;82.0;110.0;0.0;0.0;8.0;0.0;101.0;1.0;154.0;31.0;91.0;2.0;30.0;0.0;1063.0;8.0;1055.0;279.0;264.0;0.0;16.0;203.0;;;135.0;;0.0;4.0;0.0;0.0;63.0;;;;;
911;911;Albrandswaard;2015;2376.0;92.0;0.0;92.0;0.0;482.0;323.0;10.0;17.0;49.0;82.0;70.0;0.0;0.0;8.0;0.0;59.0;3.0;172.0;50.0;91.0;2.0;29.0;0.0;1076.0;5.0;1071.0;277.0;261.0;0.0;16.0;207.0;;;135.0;;0.0;9.0;0.0;0.0;63.0;;;;;
912;912;Alkemade;1996;3088.0;106.0;0.0;106.0;0.0;198.0;162.0;3.0;0.0;0.0;32.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;71.0;1.0;26.0;10.0;21.0;13.0;2294.0;202.0;2092.0;22.0;22.0;0.0;0.0;394.0;;;;;0.0;11.0;0.0;0.0;383.0;;;;;
913;913;Alkemade;2000;3088.0;104.0;0.0;104.0;0.0;204.0;164.0;4.0;0.0;0.0;36.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;71.0;1.0;25.0;10.0;21.0;14.0;2291.0;188.0;2103.0;22.0;22.0;0.0;0.0;393.0;;;;;0.0;12.0;0.0;0.0;382.0;;;;;
914;914;Alkemade;2003;3088.0;99.0;0.0;99.0;0.0;234.0;192.0;3.0;4.0;0.0;36.0;102.0;0.0;0.0;1.0;0.0;102.0;0.0;73.0;3.0;23.0;9.0;22.0;17.0;2166.0;197.0;1969.0;18.0;18.0;0.0;0.0;395.0;;;;;0.0;19.0;0.0;0.0;377.0;;;;;
915;915;Alkemade;2006;3091.0;150.0;14.0;136.0;0.0;261.0;197.0;3.0;4.0;0.0;58.0;10.0;0.0;0.0;1.0;0.0;9.0;0.0;70.0;1.0;23.0;7.0;21.0;17.0;2188.0;193.0;1995.0;17.0;17.0;0.0;0.0;396.0;;;;;0.0;11.0;0.0;0.0;385.0;;;;;
916;916;Alkemade;2008;3091.0;145.0;14.0;131.0;0.0;261.0;202.0;3.0;4.0;0.0;53.0;12.0;0.0;0.0;1.0;0.0;12.0;0.0;70.0;1.0;24.0;7.0;21.0;16.0;2185.0;183.0;2003.0;18.0;18.0;0.0;0.0;400.0;;;;;0.0;11.0;0.0;0.0;389.0;;;;;
917;917;Alkemade;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
918;918;Alkemade;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
919;919;Alkemade;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;920;Alkmaar;1996;2792.0;189.0;26.0;162.0;0.0;1463.0;1076.0;23.0;40.0;78.0;246.0;49.0;0.0;0.0;7.0;0.0;41.0;0.0;353.0;139.0;173.0;33.0;0.0;8.0;545.0;6.0;539.0;28.0;11.0;0.0;17.0;165.0;;;;;0.0;8.0;0.0;0.0;158.0;;;;;
921;921;Alkmaar;2000;3122.0;196.0;25.0;171.0;0.0;1497.0;1083.0;23.0;39.0;78.0;274.0;123.0;30.0;0.0;7.0;1.0;84.0;0.0;381.0;165.0;175.0;33.0;0.0;8.0;725.0;10.0;715.0;29.0;11.0;0.0;17.0;171.0;;;;;0.0;8.0;0.0;0.0;164.0;;;;;
922;922;Alkmaar;2003;3122.0;193.0;25.0;168.0;0.0;1554.0;1089.0;37.0;42.0;67.0;320.0;134.0;28.0;0.0;7.0;1.0;97.0;0.0;405.0;188.0;177.0;33.0;0.0;8.0;633.0;7.0;626.0;22.0;4.0;0.0;18.0;181.0;;;;;0.0;9.0;0.0;0.0;172.0;;;;;
923;923;Alkmaar;2006;3122.0;201.0;23.0;178.0;0.0;1590.0;1107.0;39.0;69.0;63.0;313.0;141.0;28.0;0.0;8.0;1.0;104.0;0.0;417.0;193.0;184.0;32.0;0.0;8.0;559.0;3.0;556.0;19.0;1.0;0.0;18.0;195.0;;;;;0.0;9.0;0.0;0.0;185.0;;;;;
924;924;Alkmaar;2008;3122.0;205.0;23.0;182.0;0.0;1611.0;1076.0;92.0;67.0;69.0;308.0;136.0;29.0;0.0;8.0;0.0;99.0;0.0;431.0;203.0;188.0;32.0;3.0;4.0;523.0;3.0;520.0;20.0;2.0;0.0;18.0;195.0;;;;;0.0;10.0;0.0;0.0;185.0;;;;;
925;925;Alkmaar;2010;3122.0;217.0;23.0;194.0;0.0;1605.0;1054.0;91.0;66.0;68.0;325.0;163.0;29.0;0.0;9.0;0.0;125.0;0.0;428.0;202.0;188.0;31.0;3.0;4.0;495.0;1.0;493.0;20.0;3.0;0.0;17.0;194.0;;;;;0.0;12.0;0.0;0.0;182.0;;;;;
926;926;Alkmaar;2012;3120.0;217.0;23.0;193.0;0.0;1622.0;1051.0;88.0;73.0;77.0;334.0;161.0;31.0;0.0;10.0;0.0;120.0;0.0;441.0;217.0;181.0;30.0;9.0;4.0;466.0;2.0;464.0;20.0;3.0;0.0;17.0;194.0;;;;;0.0;14.0;0.0;0.0;180.0;;;;;
927;927;Alkmaar;2015;11735.0;477.0;23.0;454.0;0.0;1898.0;1250.0;89.0;86.0;79.0;394.0;154.0;31.0;0.0;12.0;2.0;109.0;0.0;516.0;228.0;206.0;40.0;10.0;32.0;7829.0;5.0;7824.0;172.0;9.0;2.0;161.0;689.0;;;;;0.0;15.0;0.0;0.0;674.0;;;;;
928;928;Almelo;1996;3879.0;178.0;31.0;147.0;0.0;1420.0;949.0;55.0;32.0;84.0;300.0;76.0;0.0;0.0;21.0;2.0;52.0;0.0;234.0;113.0;98.0;14.0;0.0;8.0;1589.0;0.0;1589.0;257.0;257.0;0.0;0.0;126.0;;;;;0.0;8.0;0.0;0.0;118.0;;;;;
929;929;Almelo;2000;3964.0;189.0;31.0;158.0;0.0;1504.0;992.0;61.0;32.0;84.0;335.0;112.0;0.0;0.0;21.0;4.0;87.0;0.0;249.0;129.0;99.0;13.0;0.0;8.0;1528.0;0.0;1528.0;255.0;255.0;0.0;0.0;127.0;;;;;0.0;8.0;0.0;0.0;120.0;;;;;
930;930;Almelo;2003;6940.0;343.0;42.0;301.0;0.0;1748.0;1088.0;53.0;28.0;86.0;493.0;149.0;0.0;3.0;20.0;4.0;119.0;2.0;293.0;153.0;107.0;16.0;6.0;10.0;3793.0;0.0;3793.0;416.0;412.0;0.0;4.0;197.0;;;;;0.0;35.0;0.0;0.0;162.0;;;;;
931;931;Almelo;2006;6940.0;345.0;43.0;303.0;0.0;1807.0;1103.0;66.0;28.0;88.0;522.0;217.0;0.0;3.0;20.0;4.0;189.0;0.0;288.0;150.0;107.0;16.0;6.0;10.0;3678.0;0.0;3678.0;403.0;399.0;0.0;4.0;200.0;;;;;0.0;34.0;0.0;0.0;166.0;;;;;
932;932;Almelo;2008;6940.0;416.0;45.0;371.0;0.0;1845.0;1119.0;68.0;28.0;89.0;542.0;186.0;0.0;3.0;20.0;6.0;156.0;0.0;287.0;149.0;108.0;14.0;6.0;10.0;3610.0;0.0;3610.0;397.0;393.0;0.0;4.0;199.0;;;;;0.0;34.0;0.0;0.0;165.0;;;;;
933;933;Almelo;2010;6940.0;419.0;45.0;374.0;0.0;1853.0;1121.0;71.0;31.0;81.0;549.0;175.0;0.0;3.0;21.0;17.0;135.0;0.0;282.0;145.0;107.0;14.0;6.0;10.0;3588.0;0.0;3588.0;411.0;403.0;0.0;8.0;211.0;;;;;0.0;34.0;27.0;0.0;150.0;;;;;
934;934;Almelo;2012;6941.0;420.0;46.0;375.0;0.0;1861.0;1117.0;71.0;32.0;84.0;558.0;202.0;0.0;3.0;21.0;17.0;161.0;0.0;284.0;145.0;109.0;14.0;6.0;10.0;3556.0;0.0;3556.0;408.0;400.0;0.0;8.0;210.0;;;;;0.0;34.0;27.0;0.0;148.0;;;;;
935;935;Almelo;2015;6941.0;417.0;46.0;371.0;0.0;1872.0;1121.0;72.0;32.0;89.0;558.0;253.0;0.0;3.0;21.0;8.0;221.0;0.0;286.0;147.0;109.0;14.0;6.0;10.0;3472.0;0.0;3472.0;428.0;407.0;0.0;20.0;214.0;;;;;0.0;35.0;28.0;0.0;151.0;;;;;
936;936;Almere;1996;24877.0;648.0;53.0;595.0;0.0;1901.0;1457.0;43.0;41.0;40.0;319.0;1417.0;43.0;0.0;8.0;0.0;1311.0;55.0;980.0;501.0;240.0;38.0;181.0;20.0;5129.0;54.0;5075.0;3020.0;2621.0;5.0;395.0;11782.0;10060.0;;;881.0;0.0;58.0;0.0;0.0;783.0;;;;;
937;937;Almere;2000;24877.0;697.0;50.0;647.0;0.0;2365.0;1830.0;46.0;39.0;69.0;381.0;1214.0;42.0;0.0;9.0;0.0;1113.0;51.0;1196.0;707.0;244.0;38.0;183.0;23.0;4374.0;109.0;4264.0;3202.0;2792.0;5.0;405.0;11829.0;10056.0;;;881.0;0.0;67.0;0.0;0.0;825.0;;;;;
938;938;Almere;2003;24877.0;704.0;45.0;659.0;0.0;2653.0;1953.0;60.0;41.0;76.0;523.0;1511.0;42.0;0.0;4.0;0.0;1404.0;61.0;1268.0;740.0;273.0;37.0;164.0;55.0;3555.0;129.0;3425.0;3342.0;2871.0;0.0;472.0;11844.0;10056.0;;;881.0;0.0;69.0;0.0;0.0;837.0;;;;;
939;939;Almere;2006;24877.0;700.0;45.0;655.0;0.0;2889.0;2142.0;67.0;40.0;93.0;547.0;1245.0;42.0;0.0;6.0;0.0;1141.0;56.0;1299.0;766.0;275.0;68.0;167.0;24.0;3591.0;136.0;3456.0;3257.0;2835.0;0.0;422.0;11895.0;10057.0;;;881.0;0.0;68.0;0.0;0.0;890.0;;;;;
940;940;Almere;2008;24877.0;695.0;45.0;650.0;0.0;2986.0;2180.0;94.0;43.0;95.0;574.0;1094.0;42.0;0.0;18.0;0.0;980.0;54.0;1402.0;855.0;280.0;70.0;172.0;24.0;3486.0;138.0;3348.0;3297.0;2832.0;0.0;465.0;11917.0;10058.0;;;880.0;0.0;70.0;0.0;0.0;909.0;;;;;
941;941;Almere;2010;24877.0;694.0;45.0;649.0;0.0;3060.0;2212.0;108.0;31.0;116.0;592.0;1022.0;42.0;0.0;18.0;0.0;913.0;49.0;1371.0;813.0;278.0;75.0;187.0;19.0;3362.0;140.0;3221.0;3421.0;2906.0;2.0;513.0;11947.0;10056.0;;;880.0;0.0;57.0;0.0;0.0;954.0;;;;;
942;942;Almere;2012;24877.0;700.0;52.0;649.0;0.0;3142.0;2286.0;102.0;31.0;117.0;606.0;1073.0;42.0;0.0;18.0;0.0;962.0;51.0;1382.0;815.0;284.0;75.0;189.0;19.0;3256.0;140.0;3116.0;3370.0;2851.0;45.0;474.0;11953.0;10055.0;;;878.0;0.0;58.0;0.0;0.0;961.0;;;;;
943;943;Almere;2015;24877.0;685.0;51.0;634.0;0.0;3234.0;2358.0;105.0;32.0;124.0;615.0;1069.0;42.0;0.0;18.0;0.0;958.0;51.0;1424.0;890.0;289.0;75.0;151.0;19.0;3241.0;140.0;3101.0;3266.0;2738.0;67.0;462.0;11958.0;10056.0;;;878.0;0.0;58.0;0.0;0.0;966.0;;;;;
944;944;Alphen aan den Rijn;1996;5768.0;188.0;28.0;160.0;0.0;1007.0;654.0;12.0;16.0;80.0;245.0;210.0;0.0;1.0;8.0;0.0;202.0;0.0;371.0;139.0;139.0;23.0;66.0;4.0;3703.0;20.0;3683.0;29.0;28.0;0.0;1.0;260.0;;;;;0.0;81.0;0.0;0.0;179.0;;;;;
945;945;Alphen aan den Rijn;2000;5768.0;205.0;28.0;177.0;0.0;1076.0;694.0;12.0;17.0;79.0;275.0;150.0;0.0;1.0;8.0;0.0;142.0;0.0;369.0;147.0;140.0;23.0;55.0;4.0;3670.0;18.0;3653.0;36.0;36.0;0.0;0.0;261.0;;;;;0.0;80.0;0.0;0.0;181.0;;;;;
946;946;Alphen aan den Rijn;2003;5768.0;209.0;26.0;182.0;0.0;1028.0;670.0;17.0;14.0;64.0;263.0;229.0;0.0;1.0;9.0;0.0;220.0;0.0;453.0;239.0;140.0;21.0;49.0;4.0;3582.0;13.0;3569.0;5.0;5.0;0.0;0.0;261.0;;;;;0.0;82.0;0.0;0.0;180.0;;;;;
947;947;Alphen aan den Rijn;2006;5768.0;225.0;26.0;199.0;0.0;1130.0;713.0;17.0;15.0;73.0;311.0;147.0;0.0;1.0;9.0;0.0;137.0;0.0;414.0;218.0;142.0;23.0;28.0;4.0;3586.0;15.0;3571.0;5.0;5.0;0.0;0.0;261.0;;;;;0.0;78.0;0.0;0.0;183.0;;;;;
948;948;Alphen aan den Rijn;2008;5768.0;227.0;26.0;200.0;0.0;1144.0;721.0;23.0;14.0;73.0;313.0;135.0;0.0;1.0;9.0;0.0;125.0;0.0;406.0;217.0;142.0;22.0;22.0;4.0;3586.0;12.0;3574.0;7.0;7.0;0.0;0.0;263.0;;;;;0.0;80.0;0.0;0.0;183.0;;;;;
949;949;Alphen aan den Rijn;2010;5768.0;221.0;26.0;195.0;0.0;1137.0;704.0;41.0;14.0;75.0;302.0;174.0;0.0;1.0;12.0;0.0;162.0;0.0;410.0;221.0;145.0;22.0;20.0;3.0;3550.0;10.0;3540.0;6.0;6.0;0.0;0.0;269.0;;;;;0.0;79.0;0.0;0.0;189.0;;;;;
950;950;Alphen aan den Rijn;2012;5765.0;225.0;30.0;195.0;0.0;1159.0;723.0;39.0;29.0;70.0;298.0;136.0;0.0;1.0;12.0;0.0;123.0;0.0;410.0;224.0;144.0;21.0;17.0;3.0;3555.0;8.0;3547.0;8.0;6.0;0.0;2.0;272.0;;;;;0.0;80.0;0.0;0.0;193.0;;;;;
951;951;Alphen aan den Rijn;2015;13250.0;416.0;62.0;354.0;0.0;1820.0;1142.0;53.0;37.0;82.0;506.0;384.0;0.0;1.0;21.0;0.0;362.0;0.0;659.0;274.0;321.0;29.0;27.0;6.0;9223.0;67.0;9156.0;122.0;118.0;0.0;3.0;626.0;;;;;0.0;87.0;0.0;0.0;540.0;;;;;
952;952;Alphen en Riel;1996;5665.0;96.0;0.0;96.0;0.0;289.0;122.0;0.0;149.0;0.0;19.0;15.0;2.0;0.0;1.0;0.0;4.0;7.0;50.0;0.0;13.0;2.0;16.0;20.0;4029.0;0.0;4029.0;1177.0;1148.0;21.0;8.0;10.0;;;;;0.0;10.0;0.0;0.0;0.0;;;;;
953;953;Alphen en Riel;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
954;954;Alphen en Riel;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
955;955;Alphen en Riel;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;956;Alphen en Riel;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
957;957;Alphen en Riel;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;958;Alphen en Riel;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
959;959;Alphen en Riel;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;960;Alphen-Chaam;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961;961;Alphen-Chaam;2000;9364.0;154.0;0.0;154.0;0.0;279.0;157.0;3.0;99.0;0.0;20.0;7.0;2.0;1.0;2.0;0.0;0.0;2.0;172.0;0.0;19.0;1.0;31.0;121.0;6707.0;18.0;6690.0;1999.0;1963.0;29.0;7.0;47.0;;;;;0.0;10.0;0.0;0.0;36.0;;;;;
962;962;Alphen-Chaam;2003;9364.0;155.0;0.0;155.0;0.0;205.0;166.0;0.0;10.0;0.0;30.0;14.0;2.0;1.0;2.0;0.0;3.0;6.0;186.0;0.0;24.0;1.0;38.0;123.0;6692.0;18.0;6674.0;2067.0;2006.0;54.0;7.0;47.0;;;;;0.0;10.0;0.0;0.0;36.0;;;;;
963;963;Alphen-Chaam;2006;9364.0;162.0;0.0;162.0;0.0;307.0;170.0;0.0;102.0;0.0;35.0;15.0;2.0;1.0;2.0;0.0;11.0;0.0;183.0;0.0;25.0;1.0;34.0;124.0;6674.0;17.0;6657.0;1973.0;1907.0;55.0;10.0;50.0;;;;;0.0;11.0;0.0;0.0;39.0;;;;;
964;964;Alphen-Chaam;2008;9364.0;159.0;0.0;159.0;0.0;308.0;173.0;0.0;98.0;0.0;37.0;8.0;2.0;1.0;2.0;0.0;3.0;0.0;186.0;0.0;25.0;1.0;36.0;124.0;6675.0;21.0;6654.0;1978.0;1908.0;60.0;10.0;50.0;;;;;0.0;11.0;0.0;0.0;39.0;;;;;
965;965;Alphen-Chaam;2010;9364.0;160.0;0.0;160.0;0.0;318.0;175.0;6.0;98.0;0.0;39.0;8.0;2.0;1.0;2.0;0.0;3.0;0.0;181.0;0.0;19.0;1.0;37.0;125.0;6659.0;19.0;6641.0;1990.0;1921.0;59.0;10.0;47.0;;;;;0.0;11.0;0.0;0.0;36.0;;;;;
966;966;Alphen-Chaam;2012;9352.0;160.0;0.0;160.0;0.0;328.0;178.0;6.0;98.0;0.0;46.0;11.0;2.0;1.0;2.0;0.0;6.0;0.0;195.0;0.0;22.0;1.0;37.0;136.0;6591.0;19.0;6572.0;2018.0;1894.0;82.0;43.0;49.0;;;;;0.0;11.0;0.0;0.0;38.0;;;;;
967;967;Alphen-Chaam;2015;9352.0;159.0;0.0;159.0;0.0;326.0;180.0;9.0;91.0;0.0;45.0;22.0;2.0;1.0;2.0;5.0;12.0;0.0;199.0;0.0;21.0;1.0;38.0;139.0;6552.0;18.0;6533.0;2046.0;1873.0;101.0;72.0;48.0;;;;;0.0;11.0;0.0;0.0;37.0;;;;;
968;968;Ambt Delden;1996;8374.0;254.0;12.0;242.0;0.0;78.0;44.0;1.0;3.0;11.0;18.0;30.0;29.0;0.0;1.0;0.0;0.0;0.0;123.0;17.0;75.0;1.0;12.0;18.0;6299.0;0.0;6299.0;1489.0;1429.0;59.0;1.0;101.0;;;;0.0;0.0;32.0;0.0;0.0;69.0;;;;;
969;969;Ambt Delden;2000;8374.0;253.0;12.0;241.0;0.0;87.0;48.0;1.0;3.0;11.0;23.0;22.0;21.0;0.0;1.0;0.0;0.0;0.0;122.0;17.0;73.0;1.0;12.0;18.0;6284.0;0.0;6284.0;1504.0;1446.0;58.0;0.0;102.0;;;;0.0;0.0;32.0;0.0;0.0;70.0;;;;;
970;970;Ambt Delden;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;971;Ambt Delden;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;972;Ambt Delden;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973;973;Ambt Delden;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;974;Ambt Delden;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975;975;Ambt Delden;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976;976;Ambt Montfort;1996;4428.0;105.0;0.0;105.0;0.0;255.0;230.0;2.0;0.0;11.0;13.0;50.0;41.0;0.0;3.0;0.0;7.0;0.0;59.0;0.0;20.0;1.0;0.0;38.0;3190.0;4.0;3186.0;753.0;752.0;0.0;2.0;15.0;;;;;0.0;0.0;0.0;0.0;15.0;;;;;
977;977;Ambt Montfort;2000;4428.0;107.0;0.0;106.0;0.0;267.0;236.0;2.0;0.0;10.0;19.0;47.0;41.0;0.0;3.0;0.0;3.0;0.0;59.0;0.0;20.0;1.0;0.0;38.0;3177.0;4.0;3173.0;755.0;754.0;0.0;2.0;16.0;;;;;0.0;0.0;0.0;0.0;16.0;;;;;
978;978;Ambt Montfort;2003;4428.0;114.0;0.0;114.0;0.0;273.0;242.0;0.0;0.0;11.0;20.0;64.0;41.0;0.0;14.0;0.0;8.0;0.0;62.0;0.0;20.0;1.0;0.0;40.0;3130.0;6.0;3123.0;767.0;740.0;0.0;28.0;19.0;;;;;0.0;0.0;0.0;0.0;19.0;;;;;
979;979;Ambt Montfort;2006;4428.0;114.0;0.0;114.0;0.0;272.0;245.0;0.0;0.0;8.0;19.0;108.0;35.0;0.0;5.0;0.0;67.0;0.0;63.0;0.0;22.0;1.0;0.0;40.0;3074.0;5.0;3070.0;778.0;750.0;0.0;28.0;19.0;;;;;0.0;0.0;0.0;0.0;19.0;;;;;
980;980;Ambt Montfort;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
981;981;Ambt Montfort;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
982;982;Ambt Montfort;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
983;983;Ambt Montfort;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984;984;Ameland;1996;26850.0;127.0;0.0;115.0;12.0;119.0;107.0;2.0;9.0;0.0;2.0;27.0;4.0;0.0;2.0;0.0;1.0;20.0;227.0;0.0;16.0;0.0;0.0;211.0;2099.0;0.0;2099.0;3240.0;186.0;2569.0;486.0;53.0;;;;;0.0;1.0;0.0;0.0;52.0;20957.0;15688.0;;;5270.0
985;985;Ameland;2000;26850.0;129.0;0.0;117.0;12.0;127.0;113.0;4.0;9.0;0.0;2.0;24.0;4.0;0.0;2.0;0.0;0.0;18.0;263.0;0.0;53.0;0.0;0.0;211.0;2059.0;0.0;2059.0;3399.0;185.0;2726.0;488.0;53.0;;;;;0.0;1.0;0.0;0.0;52.0;20795.0;15612.0;;;5183.0
986;986;Ameland;2003;26850.0;111.0;0.0;97.0;13.0;140.0;120.0;1.0;12.0;2.0;5.0;30.0;5.0;0.0;2.0;0.0;0.0;22.0;257.0;0.0;51.0;0.0;0.0;205.0;2045.0;0.0;2045.0;3336.0;190.0;2635.0;512.0;66.0;;;;;0.0;1.0;0.0;0.0;65.0;20866.0;15361.0;;;5505.0
987;987;Ameland;2006;26850.0;132.0;0.0;118.0;13.0;145.0;124.0;0.0;13.0;2.0;6.0;30.0;5.0;0.0;2.0;0.0;0.0;22.0;268.0;0.0;58.0;0.0;0.0;210.0;2009.0;0.0;2009.0;3299.0;187.0;2604.0;508.0;65.0;;;;;0.0;1.0;0.0;0.0;63.0;20902.0;15374.0;;;5528.0
988;988;Ameland;2008;26850.0;113.0;0.0;100.0;13.0;150.0;117.0;6.0;14.0;2.0;11.0;30.0;5.0;0.0;2.0;0.0;0.0;22.0;270.0;0.0;58.0;0.0;0.0;211.0;2025.0;0.0;2025.0;3295.0;187.0;2609.0;500.0;65.0;;;;;0.0;1.0;0.0;0.0;64.0;20902.0;15375.0;;;5527.0
989;989;Ameland;2010;26850.0;117.0;0.0;103.0;14.0;152.0;119.0;6.0;14.0;0.0;13.0;32.0;5.0;0.0;2.0;0.0;5.0;20.0;278.0;0.0;58.0;0.0;9.0;212.0;2035.0;0.0;2035.0;3255.0;192.0;2326.0;738.0;73.0;;;;;0.0;7.0;0.0;0.0;66.0;20909.0;15374.0;;;5535.0
990;990;Ameland;2012;26850.0;116.0;0.0;101.0;14.0;156.0;119.0;6.0;14.0;2.0;14.0;31.0;5.0;0.0;2.0;0.0;3.0;21.0;286.0;0.0;59.0;0.0;9.0;219.0;2024.0;0.0;2024.0;3253.0;192.0;2327.0;733.0;76.0;;;;;0.0;7.0;0.0;0.0;69.0;20909.0;15374.0;;;5535.0
991;991;Ameland;2015;26850.0;114.0;0.0;100.0;14.0;163.0;123.0;6.0;9.0;2.0;23.0;27.0;3.0;0.0;2.0;1.0;0.0;21.0;290.0;2.0;60.0;0.0;9.0;220.0;1975.0;0.0;1975.0;3342.0;193.0;2569.0;580.0;76.0;;;;;0.0;7.0;0.0;0.0;69.0;20863.0;15400.0;;;5463.0
992;992;Amerongen;1996;3059.0;63.0;12.0;51.0;0.0;147.0;99.0;0.0;15.0;17.0;16.0;14.0;0.0;0.0;3.0;0.0;4.0;7.0;61.0;3.0;12.0;0.0;0.0;45.0;1609.0;0.0;1609.0;1047.0;1001.0;35.0;10.0;118.0;;;73.0;;0.0;0.0;0.0;0.0;45.0;;;;;
993;993;Amerongen;2000;3059.0;63.0;12.0;51.0;0.0;146.0;100.0;0.0;15.0;15.0;16.0;18.0;0.0;0.0;3.0;0.0;8.0;7.0;61.0;3.0;13.0;0.0;0.0;45.0;1604.0;0.0;1604.0;1048.0;1002.0;35.0;10.0;119.0;;;75.0;;0.0;0.0;0.0;0.0;45.0;;;;;
994;994;Amerongen;2003;3059.0;72.0;12.0;60.0;0.0;158.0;111.0;0.0;17.0;15.0;16.0;18.0;0.0;0.0;4.0;0.0;8.0;6.0;62.0;3.0;13.0;0.0;0.0;46.0;1561.0;0.0;1561.0;1048.0;984.0;46.0;17.0;139.0;;;74.0;;0.0;0.0;0.0;0.0;65.0;;;;;
995;995;Amerongen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;996;Amerongen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;997;Amerongen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;998;Amerongen;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
